id,"schluessel","name","count",timestamp,measure
62393,"08215","Landkreis Karlsruhe",193,2014-08-28,AddrWOStreet
62764,"03241","Region Hannover",189,2014-08-28,AddrWOStreet
62456,"051120000000","Duisburg",185,2014-08-28,AddrWOStreet
1829066,"05954","Ennepe-Ruhr-Kreis",184,2014-08-28,AddrWOStreet
62713,"051130000000","Essen",182,2014-08-28,AddrWOStreet
62379,"05754","Kreis Gütersloh",178,2014-08-28,AddrWOStreet
62417,"05774","Kreis Paderborn",172,2014-08-28,AddrWOStreet
62674,"03358","Landkreis Heidekreis",168,2014-08-28,AddrWOStreet
62416,"03154","Landkreis Helmstedt",167,2014-08-28,AddrWOStreet
62770,"05562","Kreis Recklinghausen",166,2014-08-28,AddrWOStreet
62535,"05162","Rhein-Kreis Neuss",161,2014-08-28,AddrWOStreet
62402,"05958","Hochsauerlandkreis",161,2014-08-28,AddrWOStreet
2156362,"09187","Rosenheim",161,2014-08-28,AddrWOStreet
62591,"055150000000","Münster",160,2014-08-28,AddrWOStreet
62733,"01060","Kreis Segeberg",159,2014-08-28,AddrWOStreet
62708,"08136","Ostalbkreis",155,2014-08-28,AddrWOStreet
62581,"064110000000","Darmstadt",154,2014-08-28,AddrWOStreet
62673,"03459","Landkreis Osnabrück",153,2014-08-28,AddrWOStreet
62539,"051110000000","Düsseldorf",152,2014-08-28,AddrWOStreet
62656,"06433","Kreis Groß-Gerau",151,2014-08-28,AddrWOStreet
2796980,"08415","Landkreis Reutlingen",151,2014-08-28,AddrWOStreet
62766,"03252","Landkreis Hameln-Pyrmont",149,2014-08-28,AddrWOStreet
62356,"09177","Landkreis Erding",149,2014-08-28,AddrWOStreet
62741,"07133","Landkreis Bad Kreuznach",147,2014-08-28,AddrWOStreet
62526,"150010000000","Dessau-Roßlau",147,2014-08-28,AddrWOStreet
62447,"16073","Landkreis Saalfeld-Rudolstadt",147,2014-08-28,AddrWOStreet
62499,"059150000000","Hamm",145,2014-08-28,AddrWOStreet
62669,"03153","Landkreis Goslar",144,2014-08-28,AddrWOStreet
62623,"07131","Landkreis Ahrweiler",141,2014-08-28,AddrWOStreet
62725,"15090","Landkreis Stendal",141,2014-08-28,AddrWOStreet
62452,"05358","Kreis Düren",140,2014-08-28,AddrWOStreet
62405,"130030000000","Rostock",140,2014-08-28,AddrWOStreet
1800297,"059140000000","Hagen",139,2014-08-28,AddrWOStreet
27019,"01054","Kreis Nordfriesland",138,2014-08-28,AddrWOStreet
62632,"07339","Landkreis Mainz-Bingen",138,2014-08-28,AddrWOStreet
62587,"08336","Landkreis Lörrach",136,2014-08-28,AddrWOStreet
172679,"072110000000","Trier",135,2014-08-28,AddrWOStreet
62743,"03360","Landkreis Uelzen",133,2014-08-28,AddrWOStreet
62543,"06535","Vogelsbergkreis",132,2014-08-28,AddrWOStreet
62610,"07338","Rhein-Pfalz-Kreis",132,2014-08-28,AddrWOStreet
62750,"08125","Landkreis Heilbronn",131,2014-08-28,AddrWOStreet
62348,"07138","Landkreis Neuwied",128,2014-08-28,AddrWOStreet
62354,"08237","Landkreis Freudenstadt",128,2014-08-28,AddrWOStreet
2168231,"09182","Landkreis Miesbach",128,2014-08-28,AddrWOStreet
62473,"15088","Saalekreis",128,2014-08-28,AddrWOStreet
62410,"051160000000","Mönchengladbach",124,2014-08-28,AddrWOStreet
62415,"09780","Landkreis Oberallgäu",124,2014-08-28,AddrWOStreet
62647,"03151","Landkreis Gifhorn",123,2014-08-28,AddrWOStreet
62699,"051220000000","Solingen",123,2014-08-28,AddrWOStreet
62657,"09274","Landkreis Landshut",122,2014-08-28,AddrWOStreet
62620,"09373","Landkreis Neumarkt in der Oberpfalz",119,2014-08-28,AddrWOStreet
62530,"09678","Landkreis Schweinfurt",118,2014-08-28,AddrWOStreet
62546,"01062","Kreis Stormarn",116,2014-08-28,AddrWOStreet
62631,"034040000000","Osnabrück",116,2014-08-28,AddrWOStreet
62659,"031020000000","Salzgitter",115,2014-08-28,AddrWOStreet
62617,"03357","Landkreis Rotenburg (Wümme)",114,2014-08-28,AddrWOStreet
62679,"07134","Landkreis Birkenfeld",114,2014-08-28,AddrWOStreet
62703,"01053","Kreis Herzogtum Lauenburg",113,2014-08-28,AddrWOStreet
62408,"01056","Kreis Pinneberg",113,2014-08-28,AddrWOStreet
62643,"06534","Landkreis Marburg-Biedenkopf",113,2014-08-28,AddrWOStreet
2808774,"08436","Landkreis Ravensburg",113,2014-08-28,AddrWOStreet
2804078,"08425","Alb-Donau-Kreis",112,2014-08-28,AddrWOStreet
2797036,"08416","Landkreis Tübingen",109,2014-08-28,AddrWOStreet
62491,"09479","Landkreis Wunsiedel im Fichtelgebirge",109,2014-08-28,AddrWOStreet
2812852,"08117","Landkreis Göppingen",106,2014-08-28,AddrWOStreet
62431,"09576","Landkreis Roth",105,2014-08-28,AddrWOStreet
62641,"09677","Landkreis Main-Spessart",104,2014-08-28,AddrWOStreet
62663,"09171","Landkreis Altötting",103,2014-08-28,AddrWOStreet
62706,"05570","Kreis Warendorf",102,2014-08-28,AddrWOStreet
62515,"09478","Landkreis Lichtenfels",102,2014-08-28,AddrWOStreet
62396,"059160000000","Herne",101,2014-08-28,AddrWOStreet
2812850,"08135","Landkreis Heidenheim",101,2014-08-28,AddrWOStreet
2083466,"09272","Landkreis Freyung-Grafenau",99,2014-08-28,AddrWOStreet
62638,"150020000000","Halle (Saale)",98,2014-08-28,AddrWOStreet
62566,"06434","Hochtaunuskreis",97,2014-08-28,AddrWOStreet
62358,"05770","Kreis Minden-Lübbecke",96,2014-08-28,AddrWOStreet
62582,"08127","Landkreis Schwäbisch Hall",96,2014-08-28,AddrWOStreet
62600,"09190","Landkreis Weilheim-Schongau",94,2014-08-28,AddrWOStreet
62567,"03457","Landkreis Leer",93,2014-08-28,AddrWOStreet
62633,"09178","Landkreis Freising",93,2014-08-28,AddrWOStreet
62740,"03361","Landkreis Verden",92,2014-08-28,AddrWOStreet
62524,"05762","Kreis Höxter",92,2014-08-28,AddrWOStreet
62558,"03158","Landkreis Wolfenbüttel",87,2014-08-28,AddrWOStreet
62779,"05558","Kreis Coesfeld",87,2014-08-28,AddrWOStreet
62690,"08326","Schwarzwald-Baar-Kreis",87,2014-08-28,AddrWOStreet
62717,"094630000000","Coburg",87,2014-08-28,AddrWOStreet
62520,"09674","Landkreis Haßberge",86,2014-08-28,AddrWOStreet
62584,"07232","Eifelkreis Bitburg-Prüm",85,2014-08-28,AddrWOStreet
62597,"03453","Landkreis Cloppenburg",84,2014-08-28,AddrWOStreet
62772,"093610000000","Amberg",82,2014-08-28,AddrWOStreet
62742,"03254","Landkreis Hildesheim",79,2014-08-28,AddrWOStreet
62498,"09181","Landkreis Landsberg am Lech",79,2014-08-28,AddrWOStreet
62765,"09371","Landkreis Amberg-Sulzbach",79,2014-08-28,AddrWOStreet
62512,"071110000000","Koblenz",78,2014-08-28,AddrWOStreet
62400,"064120000000","Frankfurt am Main",77,2014-08-28,AddrWOStreet
62707,"09279","Landkreis Dingolfing-Landau",77,2014-08-28,AddrWOStreet
62399,"03356","Landkreis Osterholz",76,2014-08-28,AddrWOStreet
62731,"03461","Landkreis Wesermarsch",75,2014-08-28,AddrWOStreet
62572,"07137","Landkreis Mayen-Koblenz",75,2014-08-28,AddrWOStreet
62585,"06533","Landkreis Limburg-Weilburg",74,2014-08-28,AddrWOStreet
62700,"06631","Landkreis Fulda",74,2014-08-28,AddrWOStreet
62378,"09472","Landkreis Bayreuth",74,2014-08-28,AddrWOStreet
2168230,"09175","Landkreis Ebersberg",73,2014-08-28,AddrWOStreet
62458,"09188","Landkreis Starnberg",73,2014-08-28,AddrWOStreet
62664,"09774","Landkreis Günzburg",72,2014-08-28,AddrWOStreet
62719,"073200000000","Zweibrücken",71,2014-08-28,AddrWOStreet
62454,"07332","Landkreis Bad Dürkheim",70,2014-08-28,AddrWOStreet
62502,"15089","Salzlandkreis",70,2014-08-28,AddrWOStreet
62563,"06635","Landkreis Waldeck-Frankenberg",69,2014-08-28,AddrWOStreet
62687,"09474","Landkreis Forchheim",69,2014-08-28,AddrWOStreet
62630,"073150000000","Mainz",66,2014-08-28,AddrWOStreet
62425,"15091","Landkreis Wittenberg",66,2014-08-28,AddrWOStreet
62427,"14521","Erzgebirgskreis",65,2014-08-28,AddrWOStreet
62471,"082310000000","Pforzheim",62,2014-08-28,AddrWOStreet
62464,"096630000000","Würzburg",62,2014-08-28,AddrWOStreet
62698,"07334","Landkreis Germersheim",61,2014-08-28,AddrWOStreet
62575,"09377","Landkreis Tirschenreuth",61,2014-08-28,AddrWOStreet
62457,"09675","Landkreis Kitzingen",60,2014-08-28,AddrWOStreet
62494,"03157","Landkreis Peine",59,2014-08-28,AddrWOStreet
1829065,"059130000000","Dortmund",59,2014-08-28,AddrWOStreet
62368,"06532","Lahn-Dill-Kreis",59,2014-08-28,AddrWOStreet
62773,"03455","Landkreis Friesland",58,2014-08-28,AddrWOStreet
62668,"07231","Landkreis Bernkastel-Wittlich",58,2014-08-28,AddrWOStreet
62692,"06531","Landkreis Gießen",57,2014-08-28,AddrWOStreet
62428,"091620000000","München",57,2014-08-28,AddrWOStreet
62418,"031030000000","Wolfsburg",56,2014-08-28,AddrWOStreet
62514,"09575","Landkreis Neustadt an der Aisch-Bad Windsheim",56,2014-08-28,AddrWOStreet
62533,"09777","Landkreis Ostallgäu",56,2014-08-28,AddrWOStreet
27017,"01058","Kreis Rendsburg-Eckernförde",54,2014-08-28,AddrWOStreet
62677,"03156","Landkreis Osterode am Harz",54,2014-08-28,AddrWOStreet
2083535,"03352","Landkreis Cuxhaven",54,2014-08-28,AddrWOStreet
62455,"051200000000","Remscheid",54,2014-08-28,AddrWOStreet
2084746,"03355","Landkreis Lüneburg",51,2014-08-28,AddrWOStreet
62694,"06435","Main-Kinzig-Kreis",51,2014-08-28,AddrWOStreet
62603,"08335","Landkreis Konstanz",50,2014-08-28,AddrWOStreet
2168232,"09183","Landkreis Mühldorf am Inn",50,2014-08-28,AddrWOStreet
62541,"09275","Landkreis Passau",50,2014-08-28,AddrWOStreet
62469,"09775","Landkreis Neu-Ulm",50,2014-08-28,AddrWOStreet
62709,"09276","Landkreis Regen",49,2014-08-28,AddrWOStreet
62485,"14628","Landkreis Sächsische Schweiz-Osterzgebirge",49,2014-08-28,AddrWOStreet
62527,"07140","Rhein-Hunsrück-Kreis",48,2014-08-28,AddrWOStreet
62496,"064140000000","Wiesbaden",47,2014-08-28,AddrWOStreet
62726,"09180","Landkreis Garmisch-Partenkirchen",47,2014-08-28,AddrWOStreet
62580,"09184","Landkreis München",47,2014-08-28,AddrWOStreet
62340,"082110000000","Baden-Baden",45,2014-08-28,AddrWOStreet
62654,"095610000000","Ansbach",45,2014-08-28,AddrWOStreet
62639,"15084","Burgenlandkreis",45,2014-08-28,AddrWOStreet
62736,"06634","Schwalm-Eder-Kreis",44,2014-08-28,AddrWOStreet
62542,"08128","Main-Tauber-Kreis",44,2014-08-28,AddrWOStreet
62601,"08235","Landkreis Calw",44,2014-08-28,AddrWOStreet
62434,"14729","Landkreis Leipzig",42,2014-08-28,AddrWOStreet
62465,"09679","Landkreis Würzburg",40,2014-08-28,AddrWOStreet
62662,"03354","Landkreis Lüchow-Dannenberg",39,2014-08-28,AddrWOStreet
62522,"055130000000","Gelsenkirchen",39,2014-08-28,AddrWOStreet
62724,"073160000000","Neustadt an der Weinstraße",39,2014-08-28,AddrWOStreet
62381,"091610000000","Ingolstadt",39,2014-08-28,AddrWOStreet
62704,"06432","Landkreis Darmstadt-Dieburg",38,2014-08-28,AddrWOStreet
62640,"094620000000","Bayreuth",38,2014-08-28,AddrWOStreet
62383,"09476","Landkreis Kronach",38,2014-08-28,AddrWOStreet
62634,"055120000000","Bottrop",37,2014-08-28,AddrWOStreet
62394,"08126","Hohenlohekreis",37,2014-08-28,AddrWOStreet
62404,"09676","Landkreis Miltenberg",37,2014-08-28,AddrWOStreet
62556,"09174","Landkreis Dachau",36,2014-08-28,AddrWOStreet
62686,"09376","Landkreis Schwandorf",35,2014-08-28,AddrWOStreet
62367,"07336","Landkreis Kusel",34,2014-08-28,AddrWOStreet
62723,"08236","Enzkreis",34,2014-08-28,AddrWOStreet
62534,"096620000000","Schweinfurt",34,2014-08-28,AddrWOStreet
62345,"14626","Landkreis Görlitz",33,2014-08-28,AddrWOStreet
62649,"147130000000","Leipzig",33,2014-08-28,AddrWOStreet
62648,"03458","Landkreis Oldenburg",32,2014-08-28,AddrWOStreet
62734,"051190000000","Oberhausen",32,2014-08-28,AddrWOStreet
62449,"053160000000","Leverkusen",32,2014-08-28,AddrWOStreet
62744,"09574","Landkreis Nürnberger Land",32,2014-08-28,AddrWOStreet
62389,"09779","Landkreis Donau-Ries",32,2014-08-28,AddrWOStreet
62466,"10044","Landkreis Saarlouis",32,2014-08-28,AddrWOStreet
62468,"16067","Landkreis Gotha",32,2014-08-28,AddrWOStreet
62695,"064130000000","Offenbach am Main",31,2014-08-28,AddrWOStreet
62357,"07132","Landkreis Altenkirchen",31,2014-08-28,AddrWOStreet
2812851,"08116","Landkreis Esslingen",31,2014-08-28,AddrWOStreet
62682,"08327","Landkreis Tuttlingen",31,2014-08-28,AddrWOStreet
62622,"09772","Landkreis Augsburg",31,2014-08-28,AddrWOStreet
62482,"03359","Landkreis Stade",30,2014-08-28,AddrWOStreet
62540,"03454","Landkreis Emsland",30,2014-08-28,AddrWOStreet
62398,"09778","Landkreis Unterallgäu",30,2014-08-28,AddrWOStreet
62451,"07335","Landkreis Kaiserslautern",29,2014-08-28,AddrWOStreet
2806390,"08437","Landkreis Sigmaringen",29,2014-08-28,AddrWOStreet
62406,"09672","Landkreis Bad Kissingen",29,2014-08-28,AddrWOStreet
2083497,"03353","Landkreis Harburg",28,2014-08-28,AddrWOStreet
62550,"03456","Landkreis Grafschaft Bentheim",28,2014-08-28,AddrWOStreet
62595,"09179","Landkreis Fürstenfeldbruck",28,2014-08-28,AddrWOStreet
2145179,"09475","Landkreis Hof",28,2014-08-28,AddrWOStreet
62651,"10041","Regionalverband Saarbrücken",28,2014-08-28,AddrWOStreet
62609,"09571","Landkreis Ansbach",27,2014-08-28,AddrWOStreet
62497,"09671","Landkreis Aschaffenburg",27,2014-08-28,AddrWOStreet
62384,"14625","Landkreis Bautzen",27,2014-08-28,AddrWOStreet
62511,"14627","Landkreis Meißen",26,2014-08-28,AddrWOStreet
62589,"094640000000","Hof",25,2014-08-28,AddrWOStreet
1739380,"13074","Landkreis Nordwestmecklenburg",25,2014-08-28,AddrWOStreet
1891506,"05966","Kreis Olpe",24,2014-08-28,AddrWOStreet
62721,"08115","Landkreis Böblingen",24,2014-08-28,AddrWOStreet
62350,"14522","Landkreis Mittelsachsen",24,2014-08-28,AddrWOStreet
62386,"03152","Landkreis Göttingen",23,2014-08-28,AddrWOStreet
62521,"09773","Landkreis Dillingen an der Donau",23,2014-08-28,AddrWOStreet
62547,"14730","Landkreis Nordsachsen",23,2014-08-28,AddrWOStreet
62727,"09278","Landkreis Straubing-Bogen",22,2014-08-28,AddrWOStreet
62390,"09577","Landkreis Weißenburg-Gunzenhausen",22,2014-08-28,AddrWOStreet
62943,"14523","Vogtlandkreis",22,2014-08-28,AddrWOStreet
62606,"05554","Kreis Borken",19,2014-08-28,AddrWOStreet
62615,"07233","Landkreis Vulkaneifel",19,2014-08-28,AddrWOStreet
62426,"03251","Landkreis Diepholz",18,2014-08-28,AddrWOStreet
62608,"03351","Landkreis Celle",18,2014-08-28,AddrWOStreet
62747,"15082","Landkreis Anhalt-Bitterfeld",18,2014-08-28,AddrWOStreet
62596,"06437","Odenwaldkreis",17,2014-08-28,AddrWOStreet
62778,"09573","Landkreis Fürth",17,2014-08-28,AddrWOStreet
62477,"15086","Landkreis Jerichower Land",17,2014-08-28,AddrWOStreet
27027,"010030000000","Lübeck",16,2014-08-28,AddrWOStreet
27028,"01051","Kreis Dithmarschen",16,2014-08-28,AddrWOStreet
62616,"16063","Wartburgkreis",16,2014-08-28,AddrWOStreet
62626,"08225","Neckar-Odenwald-Kreis",15,2014-08-28,AddrWOStreet
62548,"09372","Landkreis Cham",15,2014-08-28,AddrWOStreet
62397,"03462","Landkreis Wittmund",14,2014-08-28,AddrWOStreet
62371,"09186","Landkreis Pfaffenhofen an der Ilm",14,2014-08-28,AddrWOStreet
62666,"03460","Landkreis Vechta",13,2014-08-28,AddrWOStreet
62680,"07331","Landkreis Alzey-Worms",13,2014-08-28,AddrWOStreet
62681,"15087","Landkreis Mansfeld-Südharz",12,2014-08-28,AddrWOStreet
62715,"06438","Landkreis Offenbach",11,2014-08-28,AddrWOStreet
62637,"06632","Landkreis Hersfeld-Rotenburg",11,2014-08-28,AddrWOStreet
62711,"09271","Landkreis Deggendorf",11,2014-08-28,AddrWOStreet
62592,"09277","Landkreis Rottal-Inn",11,2014-08-28,AddrWOStreet
62445,"16076","Landkreis Greiz",11,2014-08-28,AddrWOStreet
62728,"03256","Landkreis Nienburg/Weser",10,2014-08-28,AddrWOStreet
62559,"040110000000","Bremen",10,2014-08-28,AddrWOStreet
62658,"040120000000","Bremerhaven",10,2014-08-28,AddrWOStreet
62443,"07141","Rhein-Lahn-Kreis",10,2014-08-28,AddrWOStreet
62614,"09273","Landkreis Kelheim",10,2014-08-28,AddrWOStreet
62414,"034010000000","Delmenhorst",9,2014-08-28,AddrWOStreet
62391,"073130000000","Landau in der Pfalz",9,2014-08-28,AddrWOStreet
62636,"092630000000","Straubing",9,2014-08-28,AddrWOStreet
975339,"09374","Landkreis Neustadt an der Waldnaab",9,2014-08-28,AddrWOStreet
191645,"146120000000","Dresden",9,2014-08-28,AddrWOStreet
62359,"15083","Landkreis Börde",9,2014-08-28,AddrWOStreet
62365,"16069","Landkreis Hildburghausen",9,2014-08-28,AddrWOStreet
27021,"010020000000","Kiel",8,2014-08-28,AddrWOStreet
27026,"01057","Kreis Plön",8,2014-08-28,AddrWOStreet
62701,"097630000000","Kempten (Allgäu)",7,2014-08-28,AddrWOStreet
62519,"06440","Wetteraukreis",6,2014-08-28,AddrWOStreet
62627,"09471","Landkreis Bamberg",6,2014-08-28,AddrWOStreet
62621,"16062","Landkreis Nordhausen",6,2014-08-28,AddrWOStreet
62737,"07333","Donnersbergkreis",5,2014-08-28,AddrWOStreet
62655,"09185","Landkreis Neuburg-Schrobenhausen",5,2014-08-28,AddrWOStreet
62629,"092620000000","Passau",5,2014-08-28,AddrWOStreet
2145178,"09477","Landkreis Kulmbach",5,2014-08-28,AddrWOStreet
62374,"095630000000","Fürth",5,2014-08-28,AddrWOStreet
62377,"09771","Landkreis Aichach-Friedberg",5,2014-08-28,AddrWOStreet
27014,"01059","Kreis Schleswig-Flensburg",4,2014-08-28,AddrWOStreet
62385,"051170000000","Mülheim an der Ruhr",4,2014-08-28,AddrWOStreet
62518,"082120000000","Karlsruhe",4,2014-08-28,AddrWOStreet
62407,"097610000000","Augsburg",4,2014-08-28,AddrWOStreet
62590,"097640000000","Memmingen",4,2014-08-28,AddrWOStreet
62613,"03155","Landkreis Northeim",3,2014-08-28,AddrWOStreet
62510,"03255","Landkreis Holzminden",3,2014-08-28,AddrWOStreet
62762,"03257","Landkreis Schaumburg",3,2014-08-28,AddrWOStreet
62478,"051240000000","Wuppertal",3,2014-08-28,AddrWOStreet
62746,"06439","Rheingau-Taunus-Kreis",3,2014-08-28,AddrWOStreet
62352,"073180000000","Speyer",3,2014-08-28,AddrWOStreet
62720,"095650000000","Schwabach",3,2014-08-28,AddrWOStreet
62618,"16066","Landkreis Schmalkalden-Meiningen",3,2014-08-28,AddrWOStreet
62419,"16070","Ilm-Kreis",3,2014-08-28,AddrWOStreet
62528,"010040000000","Neumünster",2,2014-08-28,AddrWOStreet
62409,"034030000000","Oldenburg",2,2014-08-28,AddrWOStreet
62646,"057110000000","Bielefeld",2,2014-08-28,AddrWOStreet
62730,"06431","Kreis Bergstraße",2,2014-08-28,AddrWOStreet
62652,"073120000000","Kaiserslautern",2,2014-08-28,AddrWOStreet
62671,"160520000000","Gera",2,2014-08-28,AddrWOStreet
62339,"16075","Saale-Orla-Kreis",2,2014-08-28,AddrWOStreet
2797573,"08417","Zollernalbkreis",1,2014-08-28,AddrWOStreet
62745,"160510000000","Erfurt",1,2014-08-28,AddrWOStreet
62492,"16077","Landkreis Altenburger Land",1,2014-08-28,AddrWOStreet
27020,"010010000000","Flensburg",0,2014-08-28,AddrWOStreet
27016,"01061","Kreis Steinburg",0,2014-08-28,AddrWOStreet
62531,"031010000000","Braunschweig",0,2014-08-28,AddrWOStreet
62562,"034020000000","Emden",0,2014-08-28,AddrWOStreet
62444,"034050000000","Wilhelmshaven",0,2014-08-28,AddrWOStreet
62689,"03451","Landkreis Ammerland",0,2014-08-28,AddrWOStreet
62355,"03452","Landkreis Aurich",0,2014-08-28,AddrWOStreet
62748,"051140000000","Krefeld",0,2014-08-28,AddrWOStreet
62476,"05154","Kreis Kleve",0,2014-08-28,AddrWOStreet
62423,"05158","Kreis Mettmann",0,2014-08-28,AddrWOStreet
62489,"05166","Kreis Viersen",0,2014-08-28,AddrWOStreet
58745,"05170","Kreis Wesel",0,2014-08-28,AddrWOStreet
62480,"05758","Kreis Herford",0,2014-08-28,AddrWOStreet
62382,"06436","Main-Taunus-Kreis",0,2014-08-28,AddrWOStreet
62598,"066110000000","Kassel",0,2014-08-28,AddrWOStreet
62401,"06633","Landkreis Kassel",0,2014-08-28,AddrWOStreet
62586,"06636","Werra-Meißner-Kreis",0,2014-08-28,AddrWOStreet
3659532,"070009999999","Gemeinsames deutsch-luxemburgisches Hoheitsgebiet",0,2014-08-28,AddrWOStreet
62362,"07143","Westerwaldkreis",0,2014-08-28,AddrWOStreet
62573,"073110000000","Frankenthal (Pfalz)",0,2014-08-28,AddrWOStreet
62453,"073190000000","Worms",0,2014-08-28,AddrWOStreet
62751,"081210000000","Heilbronn",0,2014-08-28,AddrWOStreet
62495,"084210000000","Ulm",0,2014-08-28,AddrWOStreet
2168233,"091630000000","Rosenheim",0,2014-08-28,AddrWOStreet
62484,"092610000000","Landshut",0,2014-08-28,AddrWOStreet
62554,"093630000000","Weiden i.d.OPf",0,2014-08-28,AddrWOStreet
62525,"094610000000","Bamberg",0,2014-08-28,AddrWOStreet
62403,"095620000000","Erlangen",0,2014-08-28,AddrWOStreet
62780,"095640000000","Nürnberg",0,2014-08-28,AddrWOStreet
62448,"09572","Landkreis Erlangen-Höchstadt",0,2014-08-28,AddrWOStreet
62532,"096610000000","Aschaffenburg",0,2014-08-28,AddrWOStreet
62349,"097620000000","Kaufbeuren",0,2014-08-28,AddrWOStreet
62387,"10042","Landkreis Merzig-Wadern",0,2014-08-28,AddrWOStreet
62474,"10043","Landkreis Neunkirchen",0,2014-08-28,AddrWOStreet
62579,"10045","Saarpfalz-Kreis",0,2014-08-28,AddrWOStreet
62346,"10046","Landkreis St. Wendel",0,2014-08-28,AddrWOStreet
62470,"120510000000","Brandenburg an der Havel",0,2014-08-28,AddrWOStreet
62430,"120520000000","Cottbus",0,2014-08-28,AddrWOStreet
62523,"120530000000","Frankfurt (Oder)",0,2014-08-28,AddrWOStreet
62369,"120540000000","Potsdam",0,2014-08-28,AddrWOStreet
62553,"12060","Landkreis Barnim",0,2014-08-28,AddrWOStreet
62376,"12061","Landkreis Dahme-Spreewald",0,2014-08-28,AddrWOStreet
62505,"12062","Landkreis Elbe-Elster",0,2014-08-28,AddrWOStreet
62413,"12063","Landkreis Havelland",0,2014-08-28,AddrWOStreet
318248,"12064","Landkreis Märkisch-Oderland",0,2014-08-28,AddrWOStreet
62488,"12065","Landkreis Oberhavel",0,2014-08-28,AddrWOStreet
62571,"12066","Landkreis Oberspreewald-Lausitz",0,2014-08-28,AddrWOStreet
62628,"12067","Landkreis Oder-Spree",0,2014-08-28,AddrWOStreet
62574,"12068","Landkreis Ostprignitz-Ruppin",0,2014-08-28,AddrWOStreet
62353,"12069","Landkreis Potsdam-Mittelmark",0,2014-08-28,AddrWOStreet
62738,"12070","Landkreis Prignitz",0,2014-08-28,AddrWOStreet
62683,"12071","Landkreis Spree-Neiße",0,2014-08-28,AddrWOStreet
62364,"12072","Landkreis Teltow-Fläming",0,2014-08-28,AddrWOStreet
62537,"12073","Landkreis Uckermark",0,2014-08-28,AddrWOStreet
62685,"130040000000","Schwerin",0,2014-08-28,AddrWOStreet
